YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201507,96919,583022,1,1.74,"SSW","ULMERTON",27.8554,-82.7859,2751324,8247154
201506,96920,583026,1,1.45,"N","HERLONG ARPT",30.3006,-81.8039,3018036,8148234
201506,96920,583027,1,0,"N","FLORAHOME",29.73,-81.88,2943800,8152800
201506,96920,583028,1,.92,"NW","CARRAWAY",29.71,-81.79,2942600,8147400
201506,96920,583029,1,1.39,"ESE","SOUTH OCALA",29.11,-82.13,296600,827800
201506,96920,583032,1,1.83,"SE","OCALA ARPT",29.15,-82.2,299000,8212000
201506,96920,583053,1,1.51,"SSW","LUDDERSVILLE",29.13,-82.46,297800,8227600
201506,96920,583055,1,1.21,"W","DANKS CORNER",29.02,-82.14,291200,828400
201506,96920,583057,1,.6,"W","MARION OAKS",29,-82.19,2900,8211400
201506,96920,583094,1,.92,"NE","DALLAS",28.98,-82.02,2858800,821200
201506,96920,583906,1,1.79,"SSW","DOWLING PARK",30.2273,-83.2443,3013638,8314658
201506,96920,583911,1,5.33,"S","LANCASTER",30.1731,-83.2064,3010386,8312384
201506,96920,583916,1,4.42,"SSW","LANCASTER",30.1872,-83.2146,3011232,8312876
201506,96921,583025,1,.56,"E","CRESWELL",35.87,-76.39,3552200,7623400
201505,96922,583030,1,1,"S","NORTON",44.9855,-71.8,4459130,7148000
201505,96922,583034,1,.75,"NE","HOLLAND",44.9777,-72.0092,4458662,72552
201505,96922,583036,1,1.21,"NW","WARREN",44.13,-72.87,447800,7252200
201506,96923,583031,1,2.99,"NNE","PHILLIPS XRDS",35.12,-77.43,357200,7725800
201506,96923,583033,1,1.38,"S","GODLEY STORE",35.3,-76.75,3518000,7645000
201506,96923,583035,1,.89,"NE","POLLOCKSVILLE",35.01,-77.22,35600,7713200
201506,96923,583037,1,0,"N","BURBAGE XRD",35.45,-76.7,3527000,7642000
201506,96923,583040,1,.89,"SW","GEORGETOWN",35.26,-77.56,3515600,7733600
201506,96923,583044,1,.69,"N","BELL FORK",34.76,-77.4,3445600,7724000
201505,96924,583041,1,1.7,"NE","AUSABLE FORKS",44.45,-73.66,4427000,7339600
201505,96925,583046,1,.69,"N","GEORGIA CENTER",44.73,-73.12,4443800,737200
201505,96925,583048,1,.5,"W","BRANDON",43.8,-73.09,4348000,735400
201505,96925,583049,1,0,"N","SHARON",43.78,-72.45,4346800,7227000
201505,96925,583051,1,.85,"NE","NORWICH",43.73,-72.29,4343800,7217400
201505,96925,583056,1,1.38,"N","NORWICH",43.74,-72.3,4344400,7218000
201505,96925,583059,1,.85,"NE","WEST FAIRLEE",43.91,-72.26,4354600,7215600
201506,96926,583067,1,1.54,"SSW","SHEA",31.0982,-82.0058,315892,82348
201506,96927,583061,1,1.33,"WNW","KENANSVILLE",34.96,-77.97,3457600,7758200
201506,96927,583063,1,.89,"SW","TAR LNDG",34.76,-77.51,3445600,7730600
201506,96927,583065,1,2.07,"N","KELLUMTOWN",34.75,-77.32,3445000,7719200
201505,96928,583062,1,.5,"W","WESTPORT",44.18,-73.44,4410800,7326400
201505,96928,583066,1,.5,"W","WESTPORT",44.18,-73.44,4410800,7326400
201505,96929,583068,1,.5,"E","BASIN HARBOR",44.2,-73.36,4412000,7321600
201506,96930,583076,1,2.43,"SW","CHAMBERLAIN",43.78,-99.37,4346800,9922200
201506,96930,583077,1,1,"W","PARKSTON ARPT",43.38,-97.99,4322800,9759400
201506,96930,583079,1,.85,"SE","HARTFORD",43.62,-96.94,4337200,9656400
201506,96930,583082,1,2.13,"SSW","ELLIS",43.54,-96.84,4332400,9650400
201506,96930,583085,1,.5,"W","(FSD)JOE FOSS FLD SI",43.58,-96.74,4334800,9644400
201506,96930,583107,1,3,"W","GARRETSON",43.72,-96.5601,4343200,9633606
201506,96930,583107,2,1,"E","GARRETSON",43.72,-96.48,4343200,9628800
201506,96930,583483,1,1.38,"N","EAST SIOUX FALLS",43.54,-96.62,4332400,9637200
201506,96930,583484,1,4.45,"SE","BALTIC",43.73,-96.68,4343800,9640800
201507,96935,595356,1,.64,"NNE","WEST READING",40.3388,-75.9262,4020328,7555572
201507,96935,595356,2,.4,"SW","READING",40.3467,-75.9263,4020802,7555578
201507,96935,595356,3,.26,"S","READING",40.3462,-75.9199,4020772,7555194
201507,96935,595356,4,.77,"S","READING",40.3388,-75.9203,4020328,7555218
201507,96935,595360,1,.51,"NW","FULLERTON",40.635,-75.4873,4038100,7529238
201506,96944,583086,1,1.51,"SSE","LORETTO",30.15,-81.59,309000,8135400
201506,96944,583088,1,2.83,"SSE","JACKSONVILLE",30.31,-81.66,3018600,8139600
201506,96944,583090,1,2.51,"NNE","DAYTONA NORTH",29.4819,-81.38,2928914,8122800
201506,96944,583091,1,.79,"W","DAYTONA NORTH",29.4495,-81.4131,2926970,8124786
201506,96944,583092,1,3.01,"SSE","JACKSONVILLE",30.31,-81.65,3018600,8139000
201506,96944,583093,1,1.38,"N","DUVAL",30.5,-81.62,3030000,8137200
201506,96945,583096,1,.69,"S","WOODBINE",30.96,-81.72,3057600,8143200
201506,96945,583097,1,.91,"SW","SCARLET",30.92,-81.76,3055200,8145600
201506,96945,583099,1,1.9,"ENE","PYLES MARSH",31.14,-81.47,318400,8128200
201506,96946,583103,1,1.92,"ENE","(CRG)CRAIG FLD JACKS",30.34,-81.49,3020400,8129400
201506,96946,583108,1,.69,"N","FALMOUTH",30.36,-83.13,3021600,837800
201506,96946,583109,1,2.28,"NE","BELLEVIEW",29.09,-82.02,295400,821200
201506,96946,583110,1,.6,"E","BELLEVIEW",29.07,-82.04,294200,822400
201506,96946,583111,1,2.74,"SE","WILBURN",30.15,-82.54,309000,8232400
201506,96946,583112,1,3.02,"SSW","KENDRICK",29.21,-82.19,2912600,8211400
201506,96946,583113,1,.6,"E","BELLEVIEW",29.07,-82.04,294200,822400
201506,98086,589760,1,1.82,"WNW","ODON",38.8446,-87.0082,3850676,87492
201506,98086,589760,2,1.76,"NW","ODON",38.8446,-87.0067,3850676,87402
201506,98086,589760,3,1.7,"NW","ODON",38.8438,-87.0062,3850628,87372
201506,98086,589760,4,1.79,"WNW","ODON",38.8439,-87.0081,3850634,87486
201506,98087,589756,1,.86,"NE","TIPPECANOE",41.21,-86.11,4112600,866600
201506,98087,589757,1,1.04,"W","HUNTINGTON",40.88,-85.5,4052800,8530000
201506,98087,589762,1,.39,"NW","WOLFLAKE STNGLAND AR",41.3235,-85.4759,4119410,8528554
201506,98087,589765,1,1.25,"ESE","HUGO",41.04,-85.16,412400,859600
201506,98087,589768,1,2.3,"SSE","GREEN CENTER",41.2718,-85.3466,4116308,8520796
201506,98087,589770,1,0,"N","OSSIAN",40.88,-85.17,4052800,8510200
201506,98087,589771,1,1.38,"S","FT WAYNE",41.05,-85.13,413000,857800
201508,98088,589764,1,.69,"S","DUNVILLA",46.66,-96.02,4639600,961200
201508,98088,589766,1,4.75,"E","PELICAN RAPIDS",46.57,-95.98,4634200,9558800
201508,98088,589767,1,.48,"W","HENNING",46.32,-95.44,4619200,9526400
201508,98088,589769,1,.48,"E","NEW YORK MILLS",46.52,-95.37,4631200,9522200
201508,98089,589775,1,0,"N","GOUGH",33.08,-82.23,334800,8213800
201508,98089,589775,2,0,"N","ST CLAIR",33.15,-82.22,339000,8213200
201508,98089,589776,1,2,"WNW","ALEXANDER",33.0311,-81.9119,331866,8154714
201506,98090,589811,1,.69,"S","ROYAL CENTER",40.86,-86.5,4051600,8630000
201506,98090,590069,1,2.16,"S","ROYAL CENTER",40.8391,-86.5064,4050346,8630384
201506,98090,590082,1,4.18,"N","DUNKIRK",40.8095,-86.414,4048570,8624840
201507,98091,589807,1,5.25,"SE","SEIBERT",39.2414,-102.8176,3914484,10249056
201507,98091,589809,1,8.42,"NW","IDALIA",39.7982,-102.3938,3947892,10223628
201507,98091,589810,1,4.05,"SSW","BURLINGTON",39.2428,-102.2866,3914568,10217196
201507,98092,589815,1,.97,"SSE","SHARON SPGS",38.867,-101.7234,3852020,10143404
201507,98092,589815,2,1.02,"NE","SHARON SPGS",38.8904,-101.7164,3853424,10142984
201507,98092,589815,3,2.99,"WNW","SHARON SPGS",38.8894,-101.7842,3853364,10147052
201507,98092,589815,4,1.96,"E","SUNLAND",38.8822,-101.8137,3852932,10148822
201507,98092,589815,5,1.53,"E","SUNLAND",38.8784,-101.8216,3852704,10149296
201507,98092,589815,6,2.14,"SE","SUNLAND",38.8627,-101.817,3851762,10149020
201507,98092,589817,1,1.28,"WNW","SHARON SPGS",38.89,-101.75,3853400,10145000
201507,98092,589818,1,7.04,"S","SHARON SPGS ARPT",38.7484,-101.7415,3844904,10144490
201507,98092,589819,1,5.19,"N","WESKAN",38.9451,-101.9696,3856706,10158176
201507,98092,589820,1,13.7,"N","GOODLAND ARPT",39.5682,-101.71,3934092,10142600
201507,98092,589821,1,.33,"NNW","TRIBUNE ARPT",38.4547,-101.7514,3827282,10145084
201506,98093,589813,1,.86,"SE","WESTMORELAND",42.96,-72.44,4257600,7226400
201506,98094,589824,1,1.47,"SSE","RIVERSIDE ARPT",43.73,-71.67,4343800,7140200
201506,98094,589825,1,.49,"W","COLEBROOK ARPT",44.88,-71.51,4452800,7130600
201506,98094,589826,1,1.63,"ENE","NORTH STRATFORD",44.76,-71.59,4445600,7135400
201506,98094,589827,1,.99,"W","BERLIN",44.47,-71.19,4428200,7111400
201506,98095,589828,1,2,"W","WEST NEWFIELD",43.65,-70.97,4339000,7058200
201506,98095,589829,1,0,"N","SCARBOROUGH",43.58,-70.32,4334800,7019200
201506,98095,589830,1,.69,"N","FREEPORT",43.86,-70.1,4351600,706000
201506,98096,589831,1,5.66,"SW","GRAFORD",32.8655,-98.3101,3251930,9818606
201506,98096,589831,2,4.33,"SSW","GRAFORD",32.8756,-98.2871,3252536,9817226
201506,98096,589831,3,4.38,"SSW","GRAFORD",32.8702,-98.2749,3252212,9816494
201506,98096,589831,4,5.75,"N","PALO PINTO",32.8526,-98.312,3251156,9818720
201506,98097,589832,1,1.13,"W","BEVERLY HILLS",31.5197,-97.1692,3131182,9710152
201506,98097,589832,2,1.23,"WSW","BEVERLY HILLS",31.5143,-97.1698,3130858,9710188
201506,98097,589832,3,.59,"WSW","BEVERLY HILLS",31.5175,-97.1596,3131050,979576
201506,98097,589832,4,.13,"NNE","BEVERLY HILLS",31.5218,-97.1492,3131308,978952
201506,98097,589832,5,.61,"NNW","BEVERLY HILLS",31.5281,-97.1543,3131686,979258
201508,98098,589833,1,0,"N","WILLISTON",29.39,-82.46,2923400,8227600
201506,98099,589864,1,1.01,"S","LAMPASAS",31.0555,-98.1785,313330,9810710
201508,98100,589874,1,.28,"N","PIERCE",27.834,-81.9697,2750040,8158182
201508,98101,589881,1,2.45,"W","MIDDLE TAMPA BAY",27.77,-82.57,2746200,8234200
201508,98101,589889,1,3.57,"NNE","LOWER TAMPA BAY",27.6633,-82.6183,2739798,8237098
201508,98101,589891,1,2.05,"SSE","VENICE",27.0717,-82.4403,274302,8226418
201508,98101,589894,1,.93,"SE","VENICE",27.09,-82.44,275400,8226400
201508,98101,589960,1,2.07,"S","VENICE",27.07,-82.45,274200,8227000
201508,98101,589963,1,126.52,"SSE","ANCLOTE KEY",26.49,-81.96,2629400,8157600
201508,98101,589965,1,117.17,"SSE","ANCLOTE KEY",26.56,-82.18,2633600,8210800
201508,98101,589966,1,125.72,"SSE","ANCLOTE KEY",26.47,-82.05,2628200,823000
201506,98103,589929,1,2.07,"S","STAGE JCT",37.75,-78.17,3745000,7810200
201506,98103,589929,2,1.85,"S","STAGE JCT",37.7532,-78.17,3745192,7810200
201506,98103,589929,3,1.79,"S","STAGE JCT",37.7543,-78.1654,3745258,789924
201506,98103,589929,4,1.95,"S","STAGE JCT",37.752,-78.165,3745120,789900
201506,98103,589937,1,44.07,"WSW","WELLFORD",37.55,-77.46,3733000,7727600
201506,98103,589937,2,43.97,"WSW","WELLFORD",37.5527,-77.4599,3733162,7727594
201506,98103,589937,3,43.89,"WSW","WELLFORD",37.5518,-77.4575,3733108,7727450
201506,98103,589937,4,43.98,"WSW","WELLFORD",37.5498,-77.4578,3732988,7727468
201506,98103,589940,1,.89,"NW","WINDSOR",36.81,-76.74,3648600,7644400
201506,98103,589941,1,.55,"E","HUNTERDALE",36.7,-76.96,3642000,7657600
201506,98103,589942,1,.89,"SW","CARRSVILLE",36.71,-76.83,3642600,7649800
201506,98103,589944,1,.88,"NE","POWHATAN",37.54,-77.92,3732400,7755200
201506,98103,589945,1,.88,"NE","CHESTERFIELD",37.38,-77.51,3722800,7730600
201506,98103,589946,1,1.66,"W","NORFOLK",36.87,-76.3,3652200,7618000
201506,98103,589949,1,0,"N","FRANKLIN",36.67,-76.92,3640200,7655200
201506,98103,589952,1,.55,"E","FLAT ROCK",37.52,-77.82,3731200,7749200
201506,98103,589953,1,.69,"S","DORSET",37.46,-77.82,3727600,7749200
201506,98103,589956,1,2.3,"ENE","POWHATAN",37.54,-77.89,3732400,7753400
201508,98672,593091,1,10.09,"WSW","BURDETT",40.31,-103.13,4018600,1037800
201508,98672,593092,1,7.57,"ENE","AKRON ARPT",40.24,-103.1,4014400,1036000
201508,98672,593093,1,0,"N","AKRON",40.16,-103.21,409600,10312600
201508,98673,593094,1,7.08,"SSE","PEETZ",40.87,-103.07,4052200,1034200
201508,98673,593095,1,4.95,"NNE","POWELL",40.84,-102.98,4050400,10258800
201508,98673,593096,1,4.04,"NNE","POWELL",40.82,-102.96,4049200,10257600
201508,98674,593097,1,.69,"N","ELIZABETH",39.36,-104.6,3921600,10436000
201508,98674,593098,1,2.07,"N","GOODRICH",40.38,-104.07,4022800,1044200
201508,98674,593099,1,2.07,"N","GOODRICH",40.38,-104.07,4022800,1044200
201508,98674,593100,1,2.07,"S","GOODRICH",40.32,-104.07,4019200,1044200
201508,98674,593101,1,.53,"W","WELDONA",40.35,-103.98,4021000,10358800
201508,98674,593102,1,1.74,"ENE","FRANKTOWN",39.39,-104.72,3923400,10443200
201508,98674,593103,1,4.84,"N","ELIZABETH",39.42,-104.6,3925200,10436000
201508,98674,593104,1,3.38,"NW","ELIZABETH",39.38,-104.65,3922800,10439000
201508,98674,593105,1,3.16,"E","WELDONA",40.35,-103.91,4021000,10354600
201507,98491,595165,1,0,"N","GRAVES",31.77,-84.52,3146200,8431200
201507,98491,595166,1,0,"N","(VAD)MOODY AFB",30.97,-83.18,3058200,8310800
201507,98491,595167,1,0,"N","ALBANY",31.57,-84.17,3134200,8410200
201507,98491,595168,1,.74,"SSW","HOWARDS MILL",31.1403,-84.9951,318418,8459706
201507,98491,595169,1,1.18,"W","DAVIS PARK",31.03,-84.89,311800,8453400
201507,98491,595170,1,3.77,"ENE","TEETERVILLE",31.1394,-83.0863,318364,835178
201507,98491,595171,1,1.85,"ENE","THOMASVILLE",30.8372,-83.9499,3050232,8356994
201507,98491,595172,1,1.82,"NE","BEACHTON",30.74,-84.11,3044400,846600
201507,98491,595173,1,4.96,"NE","BAINBRIDGE",30.95,-84.51,3057000,8430600
201507,98491,595174,1,3.64,"NW","CAIRO",30.91,-84.24,3054600,8414400
201507,98491,595175,1,1.36,"WNW","WIRE BRIDGE",31.85,-85.09,3151000,855400
201507,98491,595176,1,0,"N","NASHVILLE",31.2,-83.25,3112000,8315000
201507,98491,595177,1,1.03,"ENE","FAIRCHILD",30.8278,-84.8853,3049668,8453118
201507,98491,595178,1,0,"N","CLIMAX",30.87,-84.43,3052200,8425800
201507,98491,595179,1,0,"N","WHIGHAM",30.88,-84.32,3052800,8419200
201507,98491,595180,1,0,"N","VALDOSTA",30.83,-83.27,3049800,8316200
201507,98492,595181,1,3.15,"SE","HAHIRA",30.96,-83.33,3057600,8319800
201507,98492,595182,1,3.15,"NE","HAHIRA",31.02,-83.33,311200,8319800
201507,98492,595183,1,5.51,"WSW","(VAD)MOODY AFB",30.95,-83.27,3057000,8316200
201507,98492,595184,1,2.16,"NNE","REMERTON",30.87,-83.3,3052200,8318000
201507,98492,595185,1,0,"N","VALDOSTA",30.83,-83.27,3049800,8316200
201507,98492,595186,1,2.56,"ENE","ASHBURN",31.7165,-83.611,3142990,8336660
201507,98492,595187,1,1.49,"NNE","FACEVILLE",30.7709,-84.6239,3046254,8437434
201507,98493,595188,1,2.16,"SSE","BRISTOL",30.39,-84.97,3023400,8458200
201507,98493,595189,1,.69,"N","NORTH FLORIDA FAIRGROUNDS",30.41,-84.27,3024600,8416200
201507,98493,595190,1,1.03,"SW","SECOTAN",30.16,-83.6427,309600,8338562
201507,98493,595191,1,1.24,"SW","MOCCASIN GAP",30.5788,-84.1362,3034728,848172
201507,98493,595192,1,.28,"NNW","MICCOSUKEE",30.5939,-84.0412,3035634,842472
201507,98493,595193,1,1.86,"W","FREEPORT",30.4873,-86.161,3029238,869660
201507,98493,595194,1,3,"W","FREEPORT",30.49,-86.1804,3029400,8610824
201507,98493,595195,1,0,"N","LYNN HAVEN",30.23,-85.64,3013800,8538400
201507,98493,595196,1,0,"N","CEDAR GROVE",30.17,-85.62,3010200,8537200
201507,98493,595197,1,.39,"N","HELEN",30.3056,-84.4007,3018336,8424042
201507,98493,595198,1,.52,"S","MACON COMMUNITY PARK",30.4825,-84.2704,3028950,8416224
201507,98493,595199,1,.26,"S","LAKE ELLA",30.4563,-84.2704,3027378,8416224
201507,98493,595200,1,0,"N","SOUTHWOOD",30.39,-84.21,3023400,8412600
201507,98493,595201,1,2.6,"NW","BAUM",30.5203,-84.1158,3031218,846948
201507,98493,595202,1,1.37,"NE","CAPITOLA",30.4647,-84.0746,3027882,844476
201507,98493,595203,1,.95,"NW","SHADEVILLE",30.1982,-84.3127,3011892,8418762
201507,98493,595204,1,4.16,"NW","HOPEWELL",30.4219,-83.4901,3025314,8329406
201507,98494,595205,1,1.38,"ESE","BRISTOL",30.41,-84.96,3024600,8457600
201507,98494,595206,1,0,"N","OLD TOWN",29.6,-82.98,2936000,8258800
201507,98494,595208,1,1.58,"SSW","TOM BROWN PARK",30.4189,-84.2202,3025134,8413212
201507,98495,595209,1,.91,"NW","PANACEA",30.04,-84.39,302400,8423400
201507,98495,595210,1,1.38,"S","MARIANNA",30.75,-85.23,3045000,8513800
201507,98495,595211,1,2.16,"NNE","DE FUNIAK SPRINGS",30.75,-86.11,3045000,866600
201507,98495,595212,1,2.39,"NE","HYDE PARK",30.1864,-84.2341,3011184,8414046
201507,98495,595213,1,2.57,"N","LAKE IAMONIA",30.6668,-84.2444,3040008,8414664
201507,98495,595214,1,2.67,"NNW","LAKE IAMONIA",30.6673,-84.2614,3040038,8415684
201507,98495,595215,1,2.4,"E","ORCHARD POND",30.5872,-84.2798,3035232,8416788
201507,98495,595216,1,1.77,"W","BRADFORDVILLE",30.5685,-84.2496,3034110,8414976
201507,98496,595217,1,.77,"SW","EBRO",30.4332,-85.8803,3025992,8552818
201507,98496,595218,1,0,"N","MALONE",30.95,-85.16,3057000,859600
201507,98496,595219,1,0,"N","DELLWOOD",30.82,-85.05,3049200,853000
201507,98496,595220,1,0,"N","GREENWOOD",30.87,-85.16,3052200,859600
201507,98496,595221,1,0,"N","MARIANNA",30.77,-85.23,3046200,8513800
201507,98496,595222,1,0,"N","KINARD",30.28,-85.26,3016800,8515600
201507,98496,595223,1,0,"N","MAYO",30.05,-83.17,303000,8310200
201507,98496,595224,1,2.29,"NNW","BAUM",30.5219,-84.1007,3031314,846042
201507,98496,595225,1,.95,"WSW","WAKULLA",30.2235,-84.2441,3013410,8414646
201507,98496,595226,1,2.26,"SE","WAKULLA SPRINGS",30.21,-84.27,3012600,8416200
201507,98496,595227,1,2.38,"W","BAUM",30.49,-84.13,3029400,847800
201507,98496,595228,1,1.5,"NNE","BAUM",30.51,-84.08,3030600,844800
201507,98496,595229,1,1.05,"NE","BAUM",30.5021,-84.0791,3030126,844746
201507,98496,595230,1,0,"N","WAKULLA",30.23,-84.23,3013800,8413800
201507,98497,595240,1,2.47,"NNE","PONCE DE LEON",30.7516,-85.9107,3045096,8554642
201507,98497,595241,1,2.46,"SSW","ALPINE HEIGHTS",30.7072,-86.2159,3042432,8612954
201507,98497,595242,1,0,"N","LAKE TALQUIN",30.44,-84.55,3026400,8433000
201507,98497,595243,1,2.18,"W","QUINCY",30.5768,-84.6064,3034608,8436384
201507,98497,595244,1,.87,"S","GREENSBORO",30.5575,-84.5705,3033450,8434230
201507,98497,595245,1,1.91,"SE","DOUGLAS CITY",30.5692,-84.6188,3034152,8437128
201507,98497,595246,1,1.02,"NNW","GREENHEAD",30.5135,-85.657,3030810,8539420
201507,98497,595247,1,1.79,"E","CLARKSVILLE",30.4271,-85.1502,3025626,859012
201507,98497,595248,1,1.38,"N","CRAWFORDVILLE",30.19,-84.37,3011400,8422200
201507,98497,595249,1,.36,"NNW","CRAWFORDVILLE",30.1747,-84.3725,3010482,8422350
201507,98497,595251,1,0,"N","GRACEVILLE",30.95,-85.51,3057000,8530600
201507,98497,595252,1,1.69,"SSW","SHADEVILLE",30.1676,-84.3115,3010056,8418690
201507,98497,595252,2,1.59,"SE","IVAN",30.2019,-84.3435,3012114,8420610
201507,98497,595254,1,0,"N","CAMPBELLTON",30.95,-85.4,3057000,8524000
201507,98497,595255,1,2.19,"SSW","HAMBURG",30.5398,-83.5213,3032388,8331278
201507,98497,595256,1,0,"N","HAVANA",30.62,-84.41,3037200,8424600
201507,98497,595257,1,1.96,"WSW","BAUM",30.4784,-84.1201,3028704,847206
201507,98497,595258,1,2.39,"SSE","BRADFORDVILLE",30.54,-84.2,3032400,8412000
201507,98497,595259,1,2.23,"S","MALONE",30.9177,-85.1617,3055062,859702
201507,98497,595260,1,0,"N","HARDAWAY",30.63,-84.73,3037800,8443800
201507,98497,595261,1,.66,"NNW","QUINCY",30.5892,-84.5729,3035352,8434374
201507,98497,595262,1,2.83,"NNW","LAKE IAMONIA",30.67,-84.26,3040200,8415600
201507,98497,595263,1,.69,"N","IAMONIA",30.67,-84.16,3040200,849600
201507,98497,595264,1,1.89,"ENE","WINTHROP PARK",30.4701,-84.2305,3028206,8413830
201508,98765,593411,1,2,"S","JUNCTION",37.6911,-88.23,3741466,8813800
201508,98768,593415,1,0,"N","KUTTAWA",37.07,-88.12,374200,887200
201508,98768,593415,2,0,"N","EDDYVILLE",37.05,-88.07,373000,884200
201508,98768,593416,1,0,"E","PROVIDENCE",37.4,-87.77,3724000,8746200
201508,98768,593426,1,.73,"WSW","PRINCETON",37.1149,-87.8817,376894,8752902
201508,98768,593426,2,.7,"NW","LAKEVIEW",37.1379,-87.8879,378274,8753274
201508,98768,593426,3,1.71,"NNE","BAKERS",37.2036,-88.0204,3712216,881224
201508,98768,593426,4,1.12,"E","FREDONIA",37.1976,-88.0499,3711856,882994
201508,98768,593426,5,1.09,"W","CRIDER",37.1472,-87.9895,378832,8759370
201508,98768,593729,1,4.96,"SSE","DULANEY",37.0382,-87.9241,372292,8755446
201507,98769,593428,1,1.47,"NNE","OKATON",43.89,-100.89,4353400,10053400
201507,98769,593429,1,5.25,"WNW","MC CLURE",44.12,-100.34,447200,10020400
201507,98769,593430,1,9.82,"SSE","DE GREY",44.15,-99.84,449000,9950400
201507,98769,593432,1,.69,"S","DANFORTH",44.24,-98.88,4414400,9852800
201508,98776,593431,1,3.91,"SW","CADIZ",36.83,-87.87,3649800,8752200
201508,98777,593433,1,0,"N","CAPE GIRARDEAU",37.3,-89.53,3718000,8931800
201507,98778,593434,1,7.29,"E","HOSMER",45.58,-99.33,4534800,9919800
201507,98778,593435,1,1.69,"SE","CHELSEA",45.15,-98.73,459000,9843800
201507,98778,593436,1,5.78,"E","FREDERICK",45.83,-98.4,4549800,9824000
201507,98779,593437,1,4.82,"NW","HECLA",45.93,-98.22,4555800,9813200
201507,98779,593437,2,2.83,"NE","ORDWAY",45.61,-98.38,4536600,9822800
201507,98779,593437,3,2,"NE","PLANA",45.54,-98.29,4532400,9817400
201507,98779,593437,4,5.91,"SE","WARNER",45.25,-98.43,4515000,9825800
201507,98779,593437,5,4.86,"S","STRATFORD",45.25,-98.33,4515000,9819800
201507,98779,593437,6,2.81,"S","PUTNEY",45.53,-98.19,4531800,9811400
201507,98779,593437,7,3.18,"NE","COLUMBIA",45.65,-98.27,4539000,9816200
201507,98779,593437,8,3.59,"NNE","HECLA",45.93,-98.13,4555800,987800
201508,98780,593438,1,6.33,"E","WHITTLESEY",45.22,-90.2,4513200,9012000
201507,98781,593439,1,12.01,"SSE","TROTTERS",47.16,-103.82,479600,10349200
201507,98781,593440,1,.47,"W","SENTINEL BUTTE",46.92,-103.84,4655200,10350400
201508,98782,593441,1,.85,"NW","JUDGE",43.91,-92.48,4354600,9228800
201506,98783,593442,1,2.32,"SSW","HICKSVILLE",41.27,-84.77,4116200,8446200
201506,98783,593443,1,.87,"SW","OAKWOOD",41.09,-84.38,415400,8422800
201506,98397,592009,1,0,"N","STAFFORD",42.98,-78.07,4258800,784200
201506,98397,592010,1,0,"N","BETHANY CENTER",42.9,-78.13,4254000,787800
201506,98397,592011,1,.69,"S","BATAVIA",42.99,-78.18,4259400,7810800
201506,98397,592012,1,.69,"S","BATAVIA",42.99,-78.18,4259400,7810800
201506,98397,592013,1,1.01,"W","EAST AURORA",42.77,-78.62,4246200,7837200
201506,98397,592014,1,.51,"W","ORCHARD PARK",42.77,-78.74,4246200,7844400
201506,98397,592015,1,1.02,"E","FOREST GLEN",42.72,-78.8,4243200,7848000
201508,98398,592018,1,7.2,"NNE","ST THERESA",38.642,-101.3673,3838520,10122038
201508,98398,592019,1,6.4,"N","ST THERESA",38.6418,-101.4137,3838508,10124822
201508,98398,592020,1,0,"N","OAKLEY",39.13,-100.85,397800,10051000
201508,98398,592021,1,0,"N","OAKLEY",39.13,-100.85,397800,10051000
201508,98398,592022,1,.63,"SW","RUSSELL SPGS",38.9124,-101.1767,3854744,10110602
